"x","y","z","facecolor","i","j","k"
"-202.86300659179688","43.457000732421875","0.0","rgb(31,153,138)","184","187","175"
"-197.43699645996094","43.0","26.355100631713867","rgb(31,151,139)","170","173","174"
"-192.21400451660156","43.0","52.246700286865234","rgb(31,153,138)","185","181","174"
"-192.91000366210938","13.197099685668945","-32.5359001159668","rgb(31,150,139)","171","172","173"
"-183.36700439453125","25.0","53.21080017089844","rgb(34,141,141)","170","171","173"
"-163.49000549316406","11.808899879455566","113.05599975585938","rgb(32,146,140)","188","181","185"
"-183.6959991455078","11.227499961853027","46.18550109863281","rgb(34,140,141)","189","182","181"
"-176.1439971923828","25.0","42.941001892089844","rgb(33,143,141)","189","181","188"
"-186.822998046875","13.467000007629395","64.61299896240234","rgb(31,152,139)","190","185","186"
"-187.2449951171875","13.510499954223633","54.900001525878906","rgb(31,148,140)","191","188","185"
"-126.50299835205078","11.808899879455566","153.32200622558594","rgb(31,151,139)","190","191","185"
"-79.94450378417969","11.808899879455566","181.98699951171875","rgb(31,152,139)","192","186","187"
"-27.337600708007812","11.808899879455566","196.88400268554688","rgb(31,153,138)","192","190","186"
"27.337600708007812","11.808899879455566","196.88400268554688","rgb(31,148,140)","193","187","184"
"79.94450378417969","11.808899879455566","181.98699951171875","rgb(31,151,139)","193","192","187"
"126.50299835205078","11.808899879455566","153.32200622558594","rgb(33,142,141)","194","184","180"
"163.49000549316406","11.808899879455566","113.05599975585938","rgb(32,146,140)","194","193","184"
"187.2449951171875","36.489498138427734","54.900001525878906","rgb(35,136,142)","195","180","183"
"186.9499969482422","13.288000106811523","64.57550048828125","rgb(34,140,141)","196","194","180"
"183.36700439453125","25.0","53.21080017089844","rgb(35,138,141)","195","196","180"
"225.69900512695312","38.190799713134766","66.27130126953125","rgb(35,136,142)","197","183","182"
"231.33900451660156","25.0","61.98720169067383","rgb(35,136,142)","197","195","183"
"239.5","25.0","0.0","rgb(35,138,141)","189","197","182"
"236.5659942626953","13.889900207519531","0.0","rgb(33,145,140)","198","199","200"
"236.5659942626953","36.11009979248047","0.0","rgb(32,146,140)","201","200","199"
"231.33900451660156","25.0","-61.98720169067383","rgb(33,143,141)","202","199","198"
"227.18899536132812","11.774800300598145","-60.875","rgb(32,147,140)","191","201","199"
"207.41299438476562","25.0","119.75","rgb(34,141,141)","202","203","199"
"225.67599487304688","11.774800300598145","66.26429748535156","rgb(33,143,141)","188","199","203"
"235.2030029296875","11.774800300598145","0.0","rgb(32,146,140)","191","199","188"
"197.88600158691406","38.190799713134766","127.17400360107422","rgb(32,146,140)","201","198","200"
"169.3520050048828","25.0","169.3520050048828","rgb(32,147,140)","201","204","198"
"197.86500549316406","11.774800300598145","127.16000366210938","rgb(32,146,140)","205","198","204"
"154.04100036621094","38.190799713134766","177.7729949951172","rgb(33,142,141)","206","202","198"
"119.75","25.0","207.41299438476562","rgb(33,143,141)","206","198","205"
"154.02499389648438","11.774800300598145","177.75399780273438","rgb(31,150,139)","207","208","204"
"97.71710205078125","38.190799713134766","213.9709930419922","rgb(31,149,139)","209","204","208"
"61.98720169067383","25.0","231.33900451660156","rgb(31,150,139)","201","207","204"
"97.70680236816406","11.774800300598145","213.947998046875","rgb(32,146,140)","210","205","204"
"33.47639846801758","38.190799713134766","232.83299255371094","rgb(31,148,140)","209","210","204"
"0.0","25.0","239.5","rgb(31,149,139)","211","212","208"
"33.472900390625","11.774800300598145","232.8090057373047","rgb(31,149,139)","213","208","212"
"-33.47639846801758","38.190799713134766","232.83299255371094","rgb(31,151,139)","207","211","208"
"-61.98720169067383","25.0","231.33900451660156","rgb(31,149,139)","213","209","208"
"-33.472900390625","11.774800300598145","232.8090057373047","rgb(32,146,140)","214","215","212"
"-97.71710205078125","38.190799713134766","213.9709930419922","rgb(32,146,140)","216","212","215"
"-119.75","25.0","207.41299438476562","rgb(32,147,140)","211","214","212"
"-97.70680236816406","11.774800300598145","213.947998046875","rgb(31,148,140)","216","213","212"
"-154.04100036621094","38.190799713134766","177.7729949951172","rgb(33,145,140)","214","217","215"
"-169.3520050048828","25.0","169.3520050048828","rgb(33,143,141)","218","215","217"
"-154.02499389648438","11.774800300598145","177.75399780273438","rgb(34,141,141)","219","215","218"
"-197.88600158691406","38.190799713134766","127.17400360107422","rgb(33,143,141)","220","215","219"
"-207.41299438476562","25.0","119.75","rgb(32,146,140)","220","216","215"
"-197.86500549316406","11.774800300598145","127.16000366210938","rgb(33,143,141)","218","217","214"
"-225.69900512695312","38.190799713134766","66.27130126953125","rgb(32,146,140)","194","214","211"
"-231.33900451660156","25.0","61.98720169067383","rgb(34,141,141)","196","218","214"
"-225.67599487304688","11.774800300598145","66.26429748535156","rgb(33,143,141)","196","214","194"
"-236.5659942626953","36.11009979248047","0.0","rgb(31,151,139)","192","211","207"
"-239.5","25.0","0.0","rgb(31,150,139)","193","211","192"
"-235.22799682617188","38.190799713134766","0.0","rgb(32,147,140)","194","211","193"
"-227.21299743652344","38.190799713134766","-60.88140106201172","rgb(31,151,139)","190","207","201"
"-236.5659942626953","13.889900207519531","0.0","rgb(31,152,139)","192","207","190"
"-231.33900451660156","25.0","-61.98720169067383","rgb(31,150,139)","190","201","191"
"-228.5279998779297","44.32229995727539","0.0","rgb(32,146,140)","221","222","223"
"-216.34800720214844","46.38999938964844","-57.97019958496094","rgb(33,143,141)","224","223","222"
"-223.97999572753906","46.38999938964844","0.0","rgb(32,146,140)","225","221","223"
"235.22799682617188","38.190799713134766","0.0","rgb(32,146,140)","226","225","223"
"228.5279998779297","44.32229995727539","0.0","rgb(33,143,141)","227","226","223"
"227.21299743652344","38.190799713134766","-60.88140106201172","rgb(33,142,141)","224","227","223"
"-188.10699462890625","11.808899879455566","64.23590087890625","rgb(32,146,140)","216","222","221"
"-196.83900451660156","5.194900035858154","61.83209991455078","rgb(33,142,141)","228","224","222"
"-194.6490020751953","6.563079833984375","56.85499954223633","rgb(32,146,140)","220","222","216"
"-176.67999267578125","3.6099801063537598","113.5459976196289","rgb(33,143,141)","228","222","220"
"-137.53399658203125","3.6099801063537598","158.72300720214844","rgb(32,147,140)","213","221","225"
"-87.24559783935547","3.6099801063537598","191.04100036621094","rgb(32,147,140)","216","221","213"
"-29.888999938964844","3.6099801063537598","207.88299560546875","rgb(32,146,140)","210","225","226"
"29.888999938964844","3.6099801063537598","207.88299560546875","rgb(32,147,140)","209","225","210"
"87.24559783935547","3.6099801063537598","191.04100036621094","rgb(31,148,140)","213","225","209"
"137.53399658203125","3.6099801063537598","158.72300720214844","rgb(33,143,141)","205","226","227"
"188.10699462890625","11.808899879455566","64.23590087890625","rgb(32,146,140)","210","226","205"
"176.67999267578125","3.6099801063537598","113.5459976196289","rgb(35,138,141)","229","230","203"
"-183.6959991455078","38.772499084472656","46.18550109863281","rgb(35,137,142)","197","203","230"
"187.2449951171875","13.510499954223633","54.900001525878906","rgb(34,139,141)","202","229","203"
"196.83900451660156","5.194980144500732","61.83209991455078","rgb(34,141,141)","189","188","203"
"228.5279998779297","5.67765998840332","0.0","rgb(35,138,141)","189","203","197"
"216.3090057373047","3.596859931945801","-57.959800720214844","rgb(35,138,141)","219","218","230"
"214.8679962158203","3.596859931945801","63.090999603271484","rgb(35,137,142)","195","230","218"
"223.93899536132812","3.596859931945801","0.0","rgb(35,138,141)","229","219","230"
"188.38999938964844","3.596859931945801","121.07099914550781","rgb(35,136,142)","197","230","195"
"146.6490020751953","3.596859931945801","169.24200439453125","rgb(35,138,141)","195","218","196"
"93.02780151367188","3.596859931945801","203.70199584960938","rgb(34,140,141)","228","219","229"
"31.86989974975586","3.596859931945801","221.66000366210938","rgb(33,142,141)","228","220","219"
"-31.86989974975586","3.596859931945801","221.66000366210938","rgb(34,139,141)","231","229","202"
"-93.02780151367188","3.596859931945801","203.70199584960938","rgb(34,140,141)","231","228","229"
"-146.6490020751953","3.596859931945801","169.24200439453125","rgb(34,140,141)","206","231","202"
"-188.38999938964844","3.596859931945801","121.07099914550781","rgb(34,141,141)","231","227","224"
"-235.2030029296875","11.774800300598145","0.0","rgb(33,142,141)","206","205","227"
"-214.8679962158203","3.596859931945801","63.090999603271484","rgb(34,141,141)","206","227","231"
"-228.5279998779297","5.67765998840332","0.0","rgb(34,141,141)","231","224","228"
"-227.18899536132812","11.774800300598145","-60.875","rgb(31,148,140)","232","146","147"
"-201.51300048828125","3.6099801063537598","59.169498443603516","rgb(34,140,141)","233","147","148"
"-203.93299865722656","5.197420120239258","31.27680015563965","rgb(33,145,140)","233","232","147"
"-210.02000427246094","3.6099801063537598","0.0","rgb(30,155,138)","234","144","146"
"-206.31300354003906","5.199999809265137","0.0","rgb(31,152,139)","232","234","146"
"-197.43699645996094","7.0","26.355100631713867","rgb(30,155,138)","235","141","144"
"-192.21400451660156","7.0","52.246700286865234","rgb(30,156,137)","234","235","144"
"-201.51300048828125","3.6099801063537598","-59.169498443603516","rgb(31,148,140)","236","137","141"
"-205.3459930419922","5.197329998016357","-20.005399703979492","rgb(31,152,139)","235","236","141"
"-199.78500366210938","6.57036018371582","-34.56560134887695","rgb(34,140,141)","237","138","137"
"-202.86300659179688","6.543000221252441","0.0","rgb(33,145,140)","236","237","137"
"-223.93899536132812","3.596859931945801","0.0","rgb(37,133,142)","238","149","138"
"-217.48399353027344","2.505199909210205","0.0","rgb(35,136,142)","237","238","138"
"-216.3090057373047","3.596859931945801","-57.959800720214844","rgb(37,133,142)","239","148","149"
"201.51300048828125","3.6099801063537598","59.169498443603516","rgb(37,132,142)","239","149","238"
"206.31300354003906","5.199999809265137","0.0","rgb(35,136,142)","239","233","148"
"210.02000427246094","3.6099801063537598","-9.326769906522689e-14","rgb(38,130,142)","239","238","240"
"217.48399353027344","2.505199909210205","0.0","rgb(38,130,142)","241","240","238"
"203.93299865722656","5.197490215301514","31.27680015563965","rgb(38,130,142)","242","239","240"
"205.3459930419922","5.197299957275391","-20.005399703979492","rgb(38,130,142)","242","240","241"
"202.4429931640625","5.194630146026611","-39.82310104370117","rgb(36,134,142)","243","238","237"
"201.51300048828125","3.6099801063537598","-59.169498443603516","rgb(38,130,142)","241","238","243"
"202.86300659179688","6.543039798736572","0.0","rgb(33,143,141)","244","237","236"
"194.6490020751953","6.563000202178955","56.85580062866211","rgb(35,137,142)","243","237","244"
"197.43699645996094","7.0","26.355100631713867","rgb(31,151,139)","245","236","235"
"192.21400451660156","7.0","52.246700286865234","rgb(32,146,140)","244","236","245"
"199.18800354003906","7.0","0.0","rgb(31,158,137)","234","246","235"
"207.41299438476562","25.0","-119.75","rgb(31,158,137)","247","235","246"
"203.71299743652344","38.190799713134766","-117.61399841308594","rgb(31,154,138)","245","235","247"
"169.3520050048828","25.0","-169.3520050048828","rgb(31,159,136)","248","246","234"
"166.33099365234375","38.190799713134766","-166.33099365234375","rgb(31,159,136)","247","246","248"
"193.9720001220703","46.38999938964844","-111.98999786376953","rgb(31,154,138)","249","234","232"
"119.75","25.0","-207.41299438476562","rgb(31,158,137)","249","248","234"
"117.61399841308594","38.190799713134766","-203.71299743652344","rgb(32,146,140)","250","232","233"
"158.3780059814453","46.38999938964844","-158.3780059814453","rgb(31,151,139)","249","232","250"
"61.98720169067383","25.0","-231.33900451660156","rgb(35,137,142)","251","233","239"
"60.88140106201172","38.190799713134766","-227.21299743652344","rgb(33,143,141)","250","233","251"
"111.98999786376953","46.38999938964844","-193.9720001220703","rgb(36,134,142)","251","239","242"
"0.0","25.0","-239.5","rgb(31,149,139)","252","124","126"
"0.0","38.190799713134766","-235.22799682617188","rgb(36,135,142)","253","125","124"
"57.97019958496094","46.38999938964844","-216.34800720214844","rgb(34,141,141)","252","253","124"
"-61.98720169067383","25.0","-231.33900451660156","rgb(31,159,136)","254","126","127"
"-60.88140106201172","38.190799713134766","-227.21299743652344","rgb(30,155,138)","254","252","126"
"0.0","46.38999938964844","-223.97999572753906","rgb(31,161,135)","255","127","128"
"-119.75","25.0","-207.41299438476562","rgb(31,161,135)","254","127","255"
"-117.61399841308594","38.190799713134766","-203.71299743652344","rgb(31,159,136)","256","128","129"
"-57.97019958496094","46.38999938964844","-216.34800720214844","rgb(31,161,135)","256","255","128"
"-166.33099365234375","38.190799713134766","-166.33099365234375","rgb(31,153,138)","256","129","130"
"-111.98999786376953","46.38999938964844","-193.9720001220703","rgb(34,139,141)","257","130","131"
"-169.3520050048828","25.0","-169.3520050048828","rgb(32,147,140)","257","256","130"
"-203.71299743652344","38.190799713134766","-117.61399841308594","rgb(38,130,142)","258","131","132"
"-158.3780059814453","46.38999938964844","-158.3780059814453","rgb(37,133,142)","258","257","131"
"-193.9720001220703","46.38999938964844","-111.98999786376953","rgb(39,127,142)","259","132","133"
"-207.41299438476562","25.0","-119.75","rgb(39,127,142)","259","258","132"
"-203.69200134277344","11.774800300598145","-117.60099792480469","rgb(38,130,142)","253","133","125"
"-166.31399536132812","11.774800300598145","-166.31399536132812","rgb(39,127,142)","253","259","133"
"-117.60099792480469","11.774800300598145","-203.69200134277344","rgb(32,163,134)","260","255","256"
"-60.875","11.774800300598145","-227.18899536132812","rgb(31,162,135)","261","254","255"
"0.0","11.774800300598145","-235.2030029296875","rgb(32,163,134)","261","255","260"
"60.875","11.774800300598145","-227.18899536132812","rgb(31,149,139)","257","262","256"
"117.60099792480469","11.774800300598145","-203.69200134277344","rgb(31,158,137)","263","256","262"
"166.31399536132812","11.774800300598145","-166.31399536132812","rgb(31,162,135)","263","260","256"
"203.69200134277344","11.774800300598145","-117.60099792480469","rgb(32,146,140)","264","262","257"
"181.91799926757812","46.403099060058594","-105.02999877929688","rgb(31,154,138)","263","262","264"
"148.53500366210938","46.403099060058594","-148.53500366210938","rgb(36,134,142)","265","257","258"
"105.02999877929688","46.403099060058594","-181.91799926757812","rgb(33,142,141)","264","257","265"
"54.367698669433594","46.403099060058594","-202.9029998779297","rgb(39,126,142)","266","258","259"
"0.0","46.403099060058594","-210.06100463867188","rgb(37,131,142)","265","258","266"
"-54.367698669433594","46.403099060058594","-202.9029998779297","rgb(40,125,142)","267","259","253"
"-105.02999877929688","46.403099060058594","-181.91799926757812","rgb(40,125,142)","266","259","267"
"-148.53500366210938","46.403099060058594","-148.53500366210938","rgb(34,139,141)","252","268","253"
"-181.91799926757812","46.403099060058594","-105.02999877929688","rgb(37,131,142)","269","253","268"
"176.08399963378906","38.227298736572266","-92.2782974243164","rgb(39,126,142)","267","253","269"
"202.4429931640625","44.805301666259766","-39.82310104370117","rgb(33,142,141)","270","268","252"
"194.44700622558594","38.227298736572266","-41.36669921875","rgb(36,134,142)","269","268","270"
"144.6699981689453","38.227298736572266","-136.35000610351562","rgb(31,154,138)","271","252","254"
"102.53399658203125","38.227298736572266","-170.31700134277344","rgb(32,146,140)","270","252","271"
"52.79710006713867","38.22549819946289","-191.6580047607422","rgb(31,158,137)","271","254","261"
"50.82609939575195","44.80590057373047","-199.96600341796875","rgb(31,161,136)","249","261","260"
"0.0","44.80590057373047","-206.32400512695312","rgb(31,161,135)","248","260","263"
"-52.79710006713867","38.22549819946289","-191.6580047607422","rgb(31,161,136)","249","260","248"
"-50.82609939575195","44.80580139160156","-199.96600341796875","rgb(31,149,139)","270","271","261"
"-102.53299713134766","38.22549819946289","-170.3159942626953","rgb(31,149,139)","250","270","261"
"-144.66900634765625","38.22549819946289","-136.35000610351562","rgb(30,156,137)","249","250","261"
"-176.08299255371094","38.22549819946289","-92.27770233154297","rgb(36,135,142)","251","269","270"
"-194.44700622558594","38.227298736572266","-41.36669921875","rgb(33,142,141)","250","251","270"
"192.91000366210938","36.80289840698242","-32.5359001159668","rgb(39,127,142)","241","267","269"
"193.30099487304688","36.61069869995117","-41.60459899902344","rgb(38,130,142)","242","241","269"
"171.8939971923828","25.0","-91.00959777832031","rgb(37,133,142)","251","242","269"
"189.83200073242188","25.0","-42.35530090332031","rgb(39,128,142)","243","266","267"
"101.50599670410156","25.0","-165.91200256347656","rgb(39,128,142)","241","243","267"
"141.73699951171875","25.0","-133.19500732421875","rgb(34,139,141)","264","265","266"
"53.093299865722656","36.65399932861328","-190.4929962158203","rgb(34,139,141)","244","264","266"
"54.05870056152344","25.0","-186.83700561523438","rgb(37,133,142)","243","244","266"
"45.705299377441406","43.431800842285156","-197.54299926757812","rgb(31,153,138)","245","263","264"
"0.0","43.0","-199.18800354003906","rgb(32,146,140)","244","245","264"
"41.07080078125","43.0","-194.9080047607422","rgb(31,159,136)","247","248","263"
"-43.72129821777344","36.65890121459961","-190.4429931640625","rgb(30,156,137)","245","247","263"
"-45.705299377441406","43.431800842285156","-197.54299926757812","rgb(55,184,120)","272","273","274"
"-53.093299865722656","36.65399932861328","-190.4929962158203","rgb(40,174,128)","275","274","273"
"-101.50599670410156","25.0","-165.91200256347656","rgb(53,183,121)","276","272","274"
"-54.05870056152344","25.0","-186.83700561523438","rgb(36,170,131)","277","276","274"
"-141.73699951171875","25.0","-133.19500732421875","rgb(36,170,131)","278","277","274"
"-193.30099487304688","36.61069869995117","-41.60459899902344","rgb(39,173,129)","275","278","274"
"-189.83200073242188","25.0","-42.35530090332031","rgb(70,192,111)","272","279","273"
"-171.8939971923828","25.0","-91.00959777832031","rgb(55,184,120)","280","273","279"
"-199.78500366210938","43.42959976196289","-34.56560134887695","rgb(41,175,127)","275","273","280"
"-176.05999755859375","11.807100296020508","-92.2708969116211","rgb(124,210,80)","281","282","279"
"-193.30099487304688","13.389300346374512","-41.60459899902344","rgb(105,205,91)","283","279","282"
"-41.90879821777344","25.0","-186.5070037841797","rgb(105,205,91)","272","281","279"
"-102.5270004272461","11.807100296020508","-170.29100036621094","rgb(38,130,142)","284","285","286"
"-53.093299865722656","13.345999717712402","-190.4929962158203","rgb(56,185,119)","287","280","279"
"-43.72129821777344","13.341099739074707","-190.4429931640625","rgb(72,193,110)","283","287","279"
"-144.6529998779297","11.807100296020508","-136.33200073242188","rgb(170,220,50)","288","289","282"
"188.906005859375","25.0","-30.632699966430664","rgb(155,217,60)","290","282","289"
"176.0590057373047","11.808699607849121","-92.27040100097656","rgb(160,218,57)","281","288","282"
"193.30099487304688","13.389300346374512","-41.60459899902344","rgb(127,211,78)","290","283","282"
"192.91000366210938","13.197099685668945","-32.5359001159668","rgb(200,224,32)","291","292","289"
"144.65199279785156","11.808699607849121","-136.33099365234375","rgb(189,223,38)","293","289","292"
"102.5270004272461","11.808699607849121","-170.2899932861328","rgb(197,224,33)","288","291","289"
"43.72129821777344","36.65890121459961","-190.4429931640625","rgb(170,220,50)","293","290","289"
"53.093299865722656","13.345999717712402","-190.4929962158203","rgb(208,225,28)","294","295","292"
"41.90879821777344","25.0","-186.5070037841797","rgb(200,224,32)","296","292","295"
"-202.4429931640625","5.194660186767578","-39.82310104370117","rgb(213,226,26)","291","294","292"
"-194.4199981689453","11.807100296020508","-41.37220001220703","rgb(194,223,35)","296","293","292"
"-176.67999267578125","3.6099801063537598","-113.5459976196289","rgb(200,224,32)","294","297","295"
"-137.53399658203125","3.6099801063537598","-158.72300720214844","rgb(189,223,38)","298","295","297"
"-87.24559783935547","3.6099801063537598","-191.04100036621094","rgb(194,223,35)","298","296","295"
"-52.80400085449219","11.808699607849121","-191.63099670410156","rgb(170,220,50)","299","300","297"
"-50.82609939575195","5.194129943847656","-199.96600341796875","rgb(155,217,60)","301","297","300"
"-29.888999938964844","3.6099801063537598","-207.88299560546875","rgb(197,224,33)","294","299","297"
"-1.8325200027129868e-13","5.194129943847656","-206.32400512695312","rgb(170,220,50)","301","298","297"
"-45.705299377441406","6.568210124969482","-197.54299926757812","rgb(124,210,80)","302","303","300"
"29.888999938964844","3.6099801063537598","-207.88299560546875","rgb(105,205,91)","304","300","303"
"50.82609939575195","5.19419002532959","-199.96600341796875","rgb(160,218,57)","299","302","300"
"0.0","7.0","-199.18800354003906","rgb(127,211,78)","304","301","300"
"-41.07080078125","7.0","-194.9080047607422","rgb(70,192,111)","305","306","303"
"87.24559783935547","3.6099801063537598","-191.04100036621094","rgb(55,184,120)","307","303","306"
"52.80400085449219","11.808699607849121","-191.63099670410156","rgb(105,205,91)","302","305","303"
"43.72129821777344","13.341099739074707","-190.4429931640625","rgb(72,193,110)","308","304","303"
"45.705299377441406","6.568210124969482","-197.54299926757812","rgb(56,185,119)","307","308","303"
"137.53399658203125","3.6099801063537598","-158.72300720214844","rgb(37,131,142)","309","286","310"
"176.67999267578125","3.6099801063537598","-113.5459976196289","rgb(55,184,120)","305","311","306"
"194.4199981689453","11.807100296020508","-41.37220001220703","rgb(42,176,127)","307","306","311"
"199.78500366210938","6.570380210876465","-34.56549835205078","rgb(36,170,131)","312","313","311"
"193.93699645996094","3.596859931945801","-111.97000122070312","rgb(36,170,131)","314","311","313"
"158.3489990234375","3.596859931945801","-158.3489990234375","rgb(53,183,121)","305","312","311"
"111.97000122070312","3.596859931945801","-193.93699645996094","rgb(41,175,127)","314","307","311"
"57.959800720214844","3.596859931945801","-216.3090057373047","rgb(31,149,139)","315","316","313"
"0.0","3.596859931945801","-223.93899536132812","rgb(31,154,138)","317","313","316"
"-57.959800720214844","3.596859931945801","-216.3090057373047","rgb(31,160,136)","312","315","313"
"-111.97000122070312","3.596859931945801","-193.93699645996094","rgb(32,163,134)","318","313","317"
"-158.3489990234375","3.596859931945801","-158.3489990234375","rgb(34,168,132)","314","313","318"
"-193.93699645996094","3.596859931945801","-111.97000122070312","rgb(36,135,142)","319","316","315"
"144.0","43.0","-18.0","rgb(37,131,142)","320","316","319"
"144.0","7.0","39.0","rgb(36,135,142)","321","316","320"
"144.0","43.0","39.0","rgb(31,148,140)","322","317","316"
"168.4669952392578","43.0","39.0","rgb(35,138,141)","322","316","321"
"198.62399291992188","43.0","-14.988300323486328","rgb(31,154,138)","323","315","312"
"199.18800354003906","43.0","0.0","rgb(36,134,142)","324","315","323"
"144.0","7.0","-18.0","rgb(40,125,142)","319","315","324"
"165.24600219726562","33.99470138549805","39.0","rgb(53,183,121)","325","312","305"
"164.22300720214844","25.0","39.0","rgb(33,165,133)","326","312","325"
"165.24600219726562","16.005300521850586","39.0","rgb(31,154,138)","323","312","326"
"168.4669952392578","7.0","39.0","rgb(110,206,88)","327","305","302"
"174.40899658203125","7.0","-18.0","rgb(74,193,109)","325","305","327"
"198.62399291992188","7.0","-14.988300323486328","rgb(168,219,52)","328","302","299"
"171.3070068359375","15.968899726867676","-18.0","rgb(134,213,73)","327","302","328"
"170.31199645996094","25.0","-18.0","rgb(208,225,28)","329","299","294"
"171.3070068359375","34.03110122680664","-18.0","rgb(189,223,38)","328","299","329"
"174.4080047607422","43.0","-18.0","rgb(223,227,24)","330","294","291"
"176.1439971923828","25.0","42.941001892089844","rgb(221,227,24)","329","294","330"
"177.1199951171875","43.0","40.47850036621094","rgb(216,226,25)","331","291","288"
"177.1199951171875","7.0","40.47850036621094","rgb(231,228,25)","330","291","331"
"183.1230010986328","7.0","43.31740188598633","rgb(184,222,41)","332","288","281"
"183.6959991455078","11.227499961853027","46.18550109863281","rgb(213,226,26)","331","288","332"
"187.8209991455078","7.0","-21.675199508666992","rgb(132,212,75)","333","281","272"
"196.93299865722656","7.0","-29.89150047302246","rgb(173,220,48)","332","281","333"
"182.80299377441406","7.0","-19.41830062866211","rgb(72,193,110)","334","272","276"
"189.16200256347656","10.896400451660156","-24.59320068359375","rgb(115,208,86)","333","272","334"
"181.552001953125","25.0","-21.456899642944336","rgb(31,154,138)","335","336","276"
"182.80299377441406","43.0","-19.41830062866211","rgb(33,165,133)","337","276","336"
"187.8209991455078","43.0","-21.675199508666992","rgb(31,160,136)","277","335","276"
"189.16200256347656","39.103599548339844","-24.59320068359375","rgb(56,185,119)","334","276","337"
"196.93299865722656","43.0","-29.89150047302246","rgb(34,141,141)","338","336","335"
"183.1230010986328","43.0","43.31740188598633","rgb(30,155,138)","339","337","336"
"183.6959991455078","38.772499084472656","46.18550109863281","rgb(36,135,142)","340","339","336"
"-28.5","43.0","-144.0","rgb(39,128,142)","341","340","336"
"28.5","7.0","-144.0","rgb(36,134,142)","338","341","336"
"28.5","43.0","-144.0","rgb(31,149,139)","342","335","277"
"28.5","43.0","-171.78500366210938","rgb(34,141,141)","343","338","335"
"-28.5","43.0","-171.78500366210938","rgb(33,145,140)","343","335","342"
"-28.5","7.0","-144.0","rgb(32,163,134)","344","277","345"
"28.5","34.012901306152344","-168.63099670410156","rgb(34,168,132)","278","345","277"
"28.5","25.0","-167.625","rgb(31,154,138)","342","277","344"
"28.5","15.987099647521973","-168.63099670410156","rgb(38,130,142)","346","286","309"
"28.5","7.0","-171.78500366210938","rgb(39,173,129)","347","275","280"
"-28.5","15.987099647521973","-168.63099670410156","rgb(41,175,127)","347","280","287"
"-28.5","7.0","-171.78500366210938","rgb(72,193,110)","348","287","283"
"-28.5","25.0","-167.625","rgb(34,168,132)","349","350","347"
"-28.5","34.012901306152344","-168.63099670410156","rgb(56,185,119)","348","351","287"
"29.95639991760254","43.0","-180.33200073242188","rgb(41,175,127)","352","287","351"
"32.193199157714844","25.0","-179.20399475097656","rgb(39,173,129)","352","347","287"
"29.95639991760254","7.0","-180.33200073242188","rgb(127,211,78)","353","283","290"
"32.48759841918945","7.0","-185.80499267578125","rgb(105,205,91)","353","348","283"
"35.39870071411133","11.051300048828125","-186.79200744628906","rgb(170,220,50)","354","290","293"
"41.07080078125","7.0","-194.9080047607422","rgb(155,217,60)","354","353","290"
"-32.48759841918945","7.0","-185.80499267578125","rgb(194,223,35)","355","293","296"
"-29.95639991760254","7.0","-180.33200073242188","rgb(189,223,38)","355","354","293"
"-35.39870071411133","11.051300048828125","-186.79200744628906","rgb(194,223,35)","356","296","298"
"-32.193199157714844","25.0","-179.20399475097656","rgb(200,224,32)","356","355","296"
"-29.95639991760254","43.0","-180.33200073242188","rgb(170,220,50)","357","298","301"
"-32.48759841918945","43.0","-185.80499267578125","rgb(189,223,38)","357","356","298"
"-35.39870071411133","38.948699951171875","-186.79200744628906","rgb(127,211,78)","358","301","304"
"-41.07080078125","43.0","-194.9080047607422","rgb(155,217,60)","358","357","301"
"32.48759841918945","43.0","-185.80499267578125","rgb(72,193,110)","359","304","308"
"35.39870071411133","38.948699951171875","-186.79200744628906","rgb(105,205,91)","359","358","304"
"-144.0","43.0","39.0","rgb(37,131,142)","285","310","286"
"-144.0","7.0","-18.0","rgb(41,175,127)","360","308","307"
"-144.0","43.0","-18.0","rgb(56,185,119)","361","359","308"
"-174.40899658203125","43.0","-18.0","rgb(41,175,127)","362","361","308"
"-198.62399291992188","43.0","-14.988300323486328","rgb(39,173,129)","360","362","308"
"-144.0","7.0","39.0","rgb(40,174,128)","314","360","307"
"-174.4080047607422","7.0","-18.0","rgb(33,166,133)","363","364","365"
"-171.3070068359375","34.03110122680664","-18.0","rgb(30,155,138)","366","365","364"
"-170.31199645996094","25.0","-18.0","rgb(30,156,137)","367","363","365"
"-171.3070068359375","15.968899726867676","-18.0","rgb(37,133,142)","368","367","365"
"-168.4669952392578","7.0","39.0","rgb(36,134,142)","369","365","366"
"-198.62399291992188","7.0","-14.988300323486328","rgb(41,123,142)","369","368","365"
"-199.18800354003906","7.0","-2.735590074777472e-13","rgb(58,186,118)","363","370","364"
"-165.24600219726562","16.005300521850586","39.0","rgb(58,186,118)","371","364","370"
"-164.22300720214844","25.0","39.0","rgb(30,155,138)","372","366","364"
"-165.24600219726562","33.99470138549805","39.0","rgb(33,166,133)","371","372","364"
"-168.4669952392578","43.0","39.0","rgb(119,209,83)","373","374","370"
"-182.80299377441406","43.0","-19.41830062866211","rgb(119,209,83)","375","370","374"
"-182.80299377441406","7.0","-19.41830062866211","rgb(78,195,107)","363","373","370"
"-187.8209991455078","7.0","-21.675199508666992","rgb(78,195,107)","375","371","370"
"-196.93299865722656","7.0","-29.89150047302246","rgb(184,222,41)","376","377","374"
